Price,Adj Close,Close,High,Low,Open,Volume
Ticker,IJR,IJR,IJR,IJR,IJR,IJR
Date,,,,,,
2015-01-02,48.033809661865234,56.61000061035156,57.44499969482422,56.060001373291016,57.255001068115234,4261200
2015-01-05,47.29985809326172,55.744998931884766,56.43000030517578,55.5,56.22999954223633,3445400
2015-01-06,46.51074981689453,54.814998626708984,55.900001525878906,54.40999984741211,55.875,5321000
2015-01-07,46.99440002441406,55.3849983215332,55.3849983215332,54.86000061035156,55.29999923706055,3437000
2015-01-08,47.817447662353516,56.35499954223633,56.40999984741211,55.7400016784668,55.7400016784668,2663400
2015-01-09,47.35078048706055,55.80500030517578,56.404998779296875,55.70000076293945,56.36000061035156,1801600
2015-01-12,47.189552307128906,55.6150016784668,55.915000915527344,55.119998931884766,55.80500030517578,2758800
2015-01-13,47.38471221923828,55.845001220703125,56.72999954223633,55.16999816894531,56.05500030517578,4351400
2015-01-14,47.155616760253906,55.57500076293945,55.68000030517578,54.974998474121094,55.439998626708984,6572600
2015-01-15,46.413185119628906,54.70000076293945,55.82500076293945,54.560001373291016,55.70000076293945,3146800
2015-01-16,47.164100646972656,55.584999084472656,55.66999816894531,54.505001068115234,54.505001068115234,2270000
2015-01-20,46.862884521484375,55.22999954223633,55.724998474121094,54.84000015258789,55.595001220703125,2322000
2015-01-21,46.782264709472656,55.1349983215332,55.474998474121094,54.85499954223633,55.1150016784668,2510000
2015-01-22,47.758056640625,56.28499984741211,56.29999923706055,54.880001068115234,55.470001220703125,2216800
2015-01-23,47.62653350830078,56.130001068115234,56.42499923706055,55.92499923706055,56.20000076293945,2763200
2015-01-26,48.05078887939453,56.630001068115234,56.6349983215332,55.61000061035156,56.08000183105469,1768800
2015-01-27,47.79624557495117,56.33000183105469,56.564998626708984,55.880001068115234,56.01499938964844,1532800
2015-01-28,47.08773422241211,55.494998931884766,56.689998626708984,55.34000015258789,56.564998626708984,1941400
2015-01-29,47.64351272583008,56.150001525878906,56.165000915527344,55.21500015258789,55.68000030517578,1914800
2015-01-30,46.654998779296875,54.98500061035156,56.0,54.880001068115234,55.85499954223633,4240800
2015-02-02,47.21925735473633,55.650001525878906,55.665000915527344,54.45500183105469,55.20000076293945,2352000
2015-02-03,48.055023193359375,56.6349983215332,56.724998474121094,55.89500045776367,55.98500061035156,2091600
2015-02-04,47.95321273803711,56.51499938964844,56.904998779296875,56.3849983215332,56.435001373291016,3254200
2015-02-05,48.581092834472656,57.255001068115234,57.375,56.65999984741211,56.7400016784668,1763800
2015-02-06,48.54291915893555,57.209999084472656,57.584999084472656,56.994998931884766,57.39500045776367,3743000
2015-02-09,48.09320068359375,56.68000030517578,57.349998474121094,56.6349983215332,57.03499984741211,1941600
2015-02-10,48.33927536010742,56.970001220703125,57.07500076293945,56.26499938964844,57.060001373291016,1930600
2015-02-11,48.29684829711914,56.91999816894531,57.05500030517578,56.51499938964844,56.875,1542000
2015-02-12,48.89080810546875,57.619998931884766,57.65999984741211,57.154998779296875,57.30500030517578,1225800
2015-02-13,49.15808868408203,57.935001373291016,57.98500061035156,57.54999923706055,57.599998474121094,1479400
2015-02-17,49.20475387573242,57.9900016784668,58.08000183105469,57.755001068115234,57.904998779296875,1464200
2015-02-18,49.32355880737305,58.130001068115234,58.14500045776367,57.67499923706055,57.869998931884766,1481800
2015-02-19,49.27687454223633,58.07500076293945,58.21500015258789,57.86000061035156,58.060001373291016,1913600
2015-02-20,49.357486724853516,58.16999816894531,58.224998474121094,57.47999954223633,57.98500061035156,1443400
2015-02-23,49.44233703613281,58.27000045776367,58.27000045776367,57.625,58.025001525878906,1402800
2015-02-24,49.561119079589844,58.40999984741211,58.56999969482422,58.14500045776367,58.314998626708984,1095600
2015-02-25,49.55263900756836,58.400001525878906,58.529998779296875,58.125,58.44499969482422,1755800
2015-02-26,49.70536422729492,58.58000183105469,58.6349983215332,58.255001068115234,58.255001068115234,1340200
2015-02-27,49.459312438964844,58.290000915527344,58.63999938964844,58.290000915527344,58.525001525878906,1785800
2015-03-02,49.8326416015625,58.72999954223633,58.869998931884766,58.290000915527344,58.334999084472656,1885200
2015-03-03,49.539920806884766,58.3849983215332,58.6349983215332,58.165000915527344,58.6349983215332,1138400
2015-03-04,49.23444366455078,58.025001525878906,58.224998474121094,57.79999923706055,58.1150016784668,1100800
2015-03-05,49.29808044433594,58.099998474121094,58.185001373291016,57.73500061035156,58.084999084472656,1531400
2015-03-06,48.61928176879883,57.29999923706055,58.029998779296875,57.21500015258789,57.810001373291016,1368800
2015-03-09,48.94171905517578,57.68000030517578,57.78499984741211,57.43000030517578,57.43000030517578,1193400
2015-03-10,48.3647346496582,57.0,57.30500030517578,56.810001373291016,57.30500030517578,1615400
2015-03-11,48.6744384765625,57.3650016784668,57.3650016784668,56.82500076293945,57.04999923706055,1678400
2015-03-12,49.51870346069336,58.36000061035156,58.43000030517578,57.70000076293945,57.70000076293945,1553200
2015-03-13,49.34476089477539,58.154998779296875,58.369998931884766,57.45500183105469,58.369998931884766,1515800
2015-03-16,49.51446533203125,58.35499954223633,58.52000045776367,58.25,58.40999984741211,2162400
2015-03-17,49.62051773071289,58.47999954223633,58.540000915527344,58.07500076293945,58.26499938964844,1242600
2015-03-18,50.07447052001953,59.01499938964844,59.189998626708984,58.14500045776367,58.415000915527344,1931000
2015-03-19,50.16779708862305,59.125,59.14500045776367,58.7400016784668,58.8650016784668,1441000
2015-03-20,50.698123931884766,59.75,59.83000183105469,59.25,59.39500045776367,2186800
2015-03-23,50.77449035644531,59.84000015258789,60.04499816894531,59.755001068115234,59.77000045776367,1824200
2015-03-24,50.7999382019043,59.869998931884766,59.98500061035156,59.70500183105469,59.8650016784668,1420400
2015-03-25,49.74835205078125,58.42499923706055,59.779998779296875,58.3650016784668,59.779998779296875,1351000
2015-03-26,49.59082794189453,58.2400016784668,58.48500061035156,57.974998474121094,58.34000015258789,2783800
2015-03-27,49.84201431274414,58.53499984741211,58.599998474121094,57.98500061035156,58.290000915527344,1383600
2015-03-30,50.44657897949219,59.244998931884766,59.39500045776367,58.779998779296875,58.779998779296875,1507200
2015-03-31,50.250732421875,59.01499938964844,59.17499923706055,58.84000015258789,59.025001525878906,1516200
2015-04-01,50.182613372802734,58.935001373291016,59.099998474121094,58.375,58.91999816894531,1970600
2015-04-02,50.33589172363281,59.1150016784668,59.459999084472656,58.94499969482422,59.0,1220600
2015-04-06,50.49340057373047,59.29999923706055,59.474998474121094,58.755001068115234,58.904998779296875,1757400
2015-04-07,50.135772705078125,58.880001068115234,59.32500076293945,58.86000061035156,59.2400016784668,2130200
2015-04-08,50.463619232177734,59.26499938964844,59.400001525878906,58.89500045776367,58.89500045776367,894000
2015-04-09,50.250732421875,59.01499938964844,59.380001068115234,58.4900016784668,59.23500061035156,1309600
2015-04-10,50.48063278198242,59.28499984741211,59.34000015258789,59.125,59.22999954223633,1529800
2015-04-13,50.472129821777344,59.275001525878906,59.57500076293945,59.22999954223633,59.255001068115234,1577400
2015-04-14,50.472129821777344,59.275001525878906,59.435001373291016,58.875,59.310001373291016,1717000
2015-04-15,50.829750061035156,59.69499969482422,59.935001373291016,59.349998474121094,59.494998931884766,1665200
