Price,Adj Close,Close,High,Low,Open,Volume
Ticker,XLE,XLE,XLE,XLE,XLE,XLE
Date,,,,,,
2015-01-02,25.71498680114746,39.76499938964844,39.89500045776367,39.189998626708984,39.3650016784668,55498200
2015-01-05,24.651208877563477,38.119998931884766,39.224998474121094,37.92499923706055,39.209999084472656,90790400
2015-01-06,24.289072036743164,37.560001373291016,38.3650016784668,37.29499816894531,38.05500030517578,83753200
2015-01-07,24.340808868408203,37.63999938964844,38.18000030517578,37.38999938964844,38.01499938964844,62384800
2015-01-08,24.88724136352539,38.48500061035156,38.57500076293945,37.790000915527344,37.94499969482422,56373800
2015-01-09,24.690013885498047,38.18000030517578,38.57500076293945,37.834999084472656,38.5099983215332,49904200
2015-01-12,23.978670120239258,37.08000183105469,37.69499969482422,36.880001068115234,37.69499969482422,57881200
2015-01-13,23.78788948059082,36.78499984741211,37.52000045776367,36.439998626708984,37.22999954223633,68102800
2015-01-14,23.86227035522461,36.900001525878906,36.95500183105469,35.849998474121094,36.435001373291016,104305000
2015-01-15,23.558326721191406,36.43000030517578,37.43000030517578,36.400001525878906,37.334999084472656,82692000
2015-01-16,24.32463836669922,37.6150016784668,37.665000915527344,36.6150016784668,36.64500045776367,85483800
2015-01-20,24.353734970092773,37.65999984741211,37.68000030517578,36.96500015258789,37.41999816894531,56171600
2015-01-21,24.848438262939453,38.42499923706055,38.435001373291016,37.65999984741211,37.935001373291016,56661600
2015-01-22,24.964847564697266,38.60499954223633,38.724998474121094,37.900001525878906,38.66999816894531,66037600
2015-01-23,24.787010192871094,38.33000183105469,38.880001068115234,38.27000045776367,38.43000030517578,42294800
2015-01-26,25.142684936523438,38.880001068115234,38.97999954223633,38.119998931884766,38.459999084472656,36724200
2015-01-27,25.126510620117188,38.85499954223633,39.040000915527344,38.47999954223633,38.57500076293945,43204600
2015-01-28,24.13710594177246,37.32500076293945,38.75,37.25,38.75,77666800
2015-01-29,24.21793556213379,37.45000076293945,37.67499923706055,36.60499954223633,37.625,60247400
2015-01-30,24.428104400634766,37.775001525878906,38.20500183105469,36.91999816894531,37.16999816894531,87696200
2015-02-02,25.175016403198242,38.93000030517578,38.94499969482422,37.97999954223633,38.2400016784668,70931400
2015-02-03,25.863725662231445,39.994998931884766,40.20000076293945,39.3650016784668,39.380001068115234,94055800
2015-02-04,25.436918258666992,39.334999084472656,39.70000076293945,39.005001068115234,39.474998474121094,82264400
2015-02-05,25.802291870117188,39.900001525878906,40.125,39.560001373291016,39.79999923706055,63572400
2015-02-06,25.808753967285156,39.90999984741211,40.28499984741211,39.709999084472656,40.21500015258789,52269200
2015-02-09,25.83461570739746,39.95000076293945,40.40999984741211,39.86000061035156,40.08000183105469,40407600
2015-02-10,25.821683883666992,39.93000030517578,40.05500030517578,39.20500183105469,40.02000045776367,43942600
2015-02-11,25.640613555908203,39.650001525878906,39.83000183105469,39.220001220703125,39.41999816894531,52393200
2015-02-12,25.976884841918945,40.16999816894531,40.35499954223633,39.900001525878906,40.189998626708984,52844600
2015-02-13,26.526559829711914,41.02000045776367,41.064998626708984,40.459999084472656,40.564998626708984,62375800
2015-02-17,26.607398986816406,41.14500045776367,41.21500015258789,40.584999084472656,40.82500076293945,44251800
2015-02-18,26.29052734375,40.654998779296875,40.974998474121094,40.54499816894531,40.810001373291016,38762800
2015-02-19,26.167652130126953,40.46500015258789,40.69499969482422,39.630001068115234,39.810001373291016,47744000
