,Date,Adj Close,Close,High,Low,Open,Volume,log_returns,rolling_vol,drawdown
22,2015-02-02,18.223499298095703,18.223499298095703,18.25,17.500499725341797,17.502500534057617,204638000,0.027651261355507578,0.03389735619412913,0.0
23,2015-02-03,18.177499771118164,18.177499771118164,18.391000747680664,18.010499954223633,18.01449966430664,124252000,-0.002527378513748023,0.033315296251391985,-0.0025241873816378435
24,2015-02-04,18.237499237060547,18.237499237060547,18.375,17.911500930786133,17.91900062561035,83398000,0.0032953190647652506,0.03247903675945182,0.0
25,2015-02-05,18.694499969482425,18.694499969482425,18.940000534057617,18.295000076293945,18.299999237060547,144952000,0.024749489304619617,0.03263356617364561,0.0
26,2015-02-06,18.714000701904297,18.714000701904297,18.79949951171875,18.550500869750977,18.743499755859375,77848000,0.0010425830406614546,0.032700511819566715,0.0
27,2015-02-09,18.527999877929688,18.527999877929688,18.72050094604492,18.36000061035156,18.549999237060547,54492000,-0.00998884955846854,0.03263586851399303,-0.009939126696499656
28,2015-02-10,18.649999618530273,18.649999618530273,18.71500015258789,18.425500869750977,18.559499740600582,45744000,0.006563030833522425,0.031900085861302,-0.0034199573032778208
29,2015-02-11,18.756999969482425,18.756999969482425,18.854999542236328,18.55500030517578,18.561500549316406,55730000,0.0057208888155241885,0.031934131466194976,0.0
30,2015-02-12,18.85849952697754,18.85849952697754,18.925500869750977,18.657499313354492,18.7549991607666,55822000,0.005396701104405731,0.0317257432596174,0.0
31,2015-02-13,19.09149932861328,19.09149932861328,19.149999618530273,18.850500106811523,18.920499801635746,69502000,0.012279459098634262,0.030680863399065568,0.0
32,2015-02-17,18.771499633789062,18.771499633789062,18.999500274658203,18.633499145507812,18.88599967956543,73464000,-0.01690343200013241,0.03146525597551846,-0.01676137056164162
33,2015-02-18,18.668500900268555,18.668500900268555,18.836999893188477,18.642499923706055,18.68899917602539,53012000,-0.005502082900133491,0.03149554443819076,-0.02215637551895988
34,2015-02-19,18.950000762939453,18.950000762939453,19.0939998626709,18.671499252319336,18.67449951171875,59076000,0.014966312035109902,0.03133231173509434,-0.007411600484502401
35,2015-02-20,19.183000564575195,19.183000564575195,19.184999465942383,18.79199981689453,18.930999755859375,65160000,0.012220527796125482,0.0304798345401346,0.0
36,2015-02-23,19.006999969482425,19.006999969482425,19.22699928283691,18.899999618530273,19.17200088500977,43540000,-0.009217168822113223,0.03079315337263729,-0.009174820930662242
37,2015-02-24,18.929500579833984,18.929500579833984,19.02400016784668,18.808000564575195,18.9325008392334,38416000,-0.0040857483603669,0.030661653058142124,-0.013214824442498552
38,2015-02-25,19.26849937438965,19.26849937438965,19.392499923706055,18.82699966430664,18.863500595092773,63490000,0.017750023321773792,0.03035322569596267,0.0
39,2015-02-26,19.239999771118164,19.239999771118164,19.4685001373291,19.163999557495117,19.203500747680664,53742000,-0.001480172383095798,0.03012186245513137,-0.0014790774682414964
40,2015-02-27,19.007999420166016,19.007999420166016,19.29949951171875,18.989500045776367,19.200000762939453,50646000,-0.012131520665915154,0.03039332517823674,-0.01351947285370192
41,2015-03-02,19.28300094604492,19.28300094604492,19.295000076293945,18.974000930786133,19.042499542236328,42784000,0.014364015123052704,0.012265725271578376,0.0
42,2015-03-03,19.230499267578125,19.230499267578125,19.30500030517578,19.079999923706055,19.197500228881836,38930000,-0.002726405582315262,0.011028388138628022,-0.0027226923140073467
43,2015-03-04,19.13599967956543,19.13599967956543,19.395000457763672,19.10950088500977,19.285499572753903,45182000,-0.004926161193133822,0.011100913338834239,-0.00762336043496592
44,2015-03-05,19.39150047302246,19.39150047302246,19.42099952697754,19.194499969482425,19.280500411987305,53870000,0.013263489096297565,0.011356066805956312,0.0
45,2015-03-06,19.004499435424805,19.004499435424805,19.350000381469727,18.944000244140625,19.275999069213867,52540000,-0.020159086597809534,0.011282948998570635,-0.019957250762314804
46,2015-03-09,18.92799949645996,18.92799949645996,18.96649932861328,18.763999938964844,18.920000076293945,46228000,-0.004033482888479241,0.01133470638701972,-0.023902274979046845
47,2015-03-10,18.475500106811523,18.475500106811523,18.888500213623047,18.458999633789062,18.872499465942383,62420000,-0.024196744784348488,0.012424091180747254,-0.04723720928585595
48,2015-03-11,18.318500518798828,18.318500518798828,18.667499542236328,18.312999725341797,18.530500411987305,49902000,-0.008534029363169621,0.012453870955968395,-0.05533351870920944
49,2015-03-12,18.711999893188477,18.711999893188477,18.774999618530273,18.375999450683594,18.44099998474121,56200000,0.021253517088100537,0.013340986714749039,-0.03504115531334506
50,2015-03-13,18.52899932861328,18.52899932861328,18.699499130249023,18.333999633789062,18.576000213623047,52234000,-0.009827987507792043,0.013443595708893181,-0.04447830871103009
51,2015-03-16,18.667499542236328,18.667499542236328,18.69700050354004,18.336000442504883,18.518999099731445,47082000,0.0074469833398575465,0.013236436553329846,-0.03733599325092796
52,2015-03-17,18.59600067138672,18.59600067138672,18.725000381469727,18.48200035095215,18.555500030517575,40740000,-0.0038374794735981962,0.012729309538389178,-0.041023117460273095
53,2015-03-18,18.756999969482425,18.756999969482425,18.79949951171875,18.334999084472656,18.49850082397461,53082000,0.008620474519045618,0.012826789488222108,-0.03272054704702998
54,2015-03-19,18.66200065612793,18.66200065612793,18.855499267578125,18.60950088500977,18.693500518798828,38314000,-0.005077608480877827,0.012390971242597517,-0.037619565227013485
55,2015-03-20,18.92449951171875,18.92449951171875,18.9685001373291,18.79599952697754,18.81450080871582,75272000,0.013967947123365439,0.012493098871193039,-0.024082765640204284
56,2015-03-23,18.75550079345703,18.75550079345703,19.088499069213867,18.746999740600582,18.903499603271484,44786000,-0.008970268052454936,0.012484336085527816,-0.03279785803322621
57,2015-03-24,18.704500198364254,18.704500198364254,18.761999130249023,18.613500595092773,18.699499130249023,44564000,-0.0027229378138796468,0.012468397498880537,-0.03542790696439213
58,2015-03-25,18.54800033569336,18.54800033569336,19.024999618530273,18.51449966430664,18.758499145507812,68590000,-0.00840216259951789,0.011796124804869353,-0.04349844605901343
59,2015-03-26,18.36750030517578,18.36750030517578,18.56999969482422,18.282499313354492,18.47949981689453,58600000,-0.009779169500559888,0.011925631534519416,-0.05280664945300506
60,2015-03-27,18.527999877929688,18.527999877929688,18.65850067138672,18.328500747680664,18.355499267578125,52196000,0.008700279674878311,0.011933353185614911,-0.044529849368494134
61,2015-03-30,18.72949981689453,18.72949981689453,18.805999755859375,18.57749938964844,18.5935001373291,36418000,0.010816716379716264,0.011712943451752385,-0.03413870200755775
62,2015-03-31,18.604999542236328,18.604999542236328,18.885000228881836,18.57550048828125,18.66200065612793,50122000,-0.00666947398762797,0.01176850214012088,-0.04055905482303013
63,2015-04-01,18.51300048828125,18.51300048828125,18.65800094604492,18.41699981689453,18.604999542236328,49162000,-0.004957122812163059,0.011768957345498501,-0.04530335267058805
64,2015-04-02,18.612499237060547,18.612499237060547,18.663999557495117,18.450000762939453,18.524999618530273,37506000,0.005360142637337408,0.01136751607552771,-0.04017230317198317
65,2015-04-06,18.85199928283691,18.85199928283691,19.010000228881836,18.468000411987305,18.5049991607666,61014000,0.012785614000308816,0.010985832245209042,-0.02782152886704703
66,2015-04-07,18.72050094604492,18.72050094604492,18.965499877929688,18.701499938964844,18.8075008392334,39098000,-0.006999740390030553,0.011057217902908981,-0.03460276464480094
67,2015-04-08,19.059999465942383,19.059999465942383,19.07900047302246,18.732500076293945,18.732999801635746,52728000,0.017972639576541403,0.010306061774914345,-0.017095170512527624
68,2015-04-09,19.177000045776367,19.177000045776367,19.22100067138672,18.940000534057617,19.03300094604492,47846000,0.006119776472180107,0.010069044142341272,-0.011061569348102207
69,2015-04-10,19.13249969482422,19.13249969482422,19.356000900268555,19.06599998474121,19.215499877929688,51470000,-0.002323202927133299,0.00906177992844274,-0.01335640728568499
70,2015-04-13,19.118000030517575,19.118000030517575,19.263999938964844,19.006999969482425,19.17650032043457,37890000,-0.0007581425134452467,0.008705464991177808,-0.014104140259047049
71,2015-04-14,19.25550079345703,19.25550079345703,19.39049911499023,19.06049919128418,19.175500869750977,51672000,0.007166474179881528,0.008695709635791079,-0.007013365456408738
72,2015-04-15,19.17250061035156,19.17250061035156,19.288999557495117,19.082000732421875,19.232500076293945,38664000,-0.004319782926109593,0.008712091888038377,-0.011293600666723802
73,2015-04-16,19.302000045776367,19.302000045776367,19.372499465942383,19.177499771118164,19.184499740600582,41608000,0.006731727364913847,0.008641095175706862,-0.004615446203897755
74,2015-04-17,18.777999877929688,18.777999877929688,19.17799949645996,18.719999313354492,19.131500244140625,76794000,-0.027522754520884297,0.010734889984081933,-0.03163760308008545
75,2015-04-20,19.475500106811523,19.475500106811523,19.597000122070312,18.850000381469727,18.927499771118164,100322000,0.036471305516949735,0.013149559886843673,0.0
76,2015-04-21,19.55900001525879,19.55900001525879,19.729999542236328,19.34000015258789,19.565500259399418,92870000,0.004278268482925638,0.012929660056791473,0.0
77,2015-04-22,19.489999771118164,19.489999771118164,19.714000701904297,19.399999618530273,19.59550094604492,69494000,-0.0035340375596052956,0.012946835926314655,-0.0035278001987215646
78,2015-04-23,19.499500274658203,19.499500274658203,19.5939998626709,19.3075008392334,19.510499954223633,159600000,0.0004873365248035342,0.012719466230602482,-0.0030420645510592648
