,Date,Adj Close,Close,High,Low,Open,Volume,log_returns,rolling_vol,drawdown
22,2015-02-02,0.4707741141319275,0.4905000030994415,0.4925000071525574,0.4735000133514404,0.4830000102519989,259604000,0.02163907045252419,0.02089629810243883,-0.05263183146558181
23,2015-02-03,0.4825315177440643,0.5027499794960022,0.503250002861023,0.4914999902248382,0.4939999878406524,183468000,0.024667849247934755,0.021318204747071218,-0.028971673456918312
24,2015-02-04,0.4837311804294586,0.5040000081062317,0.5097500085830688,0.4997499883174896,0.5012500286102295,181516000,0.0024830996872114088,0.01997950755810037,-0.02655751726819766
25,2015-02-05,0.4916495680809021,0.5122500061988831,0.512499988079071,0.5040000081062317,0.5044999718666077,140448000,0.0162368626342427,0.02017107320667646,-0.010622850977282217
26,2015-02-06,0.4894900023937225,0.5099999904632568,0.5177500247955322,0.5077499747276306,0.5117499828338623,210524000,-0.004402165073543558,0.018613240478225556,-0.01496867996081852
27,2015-02-09,0.4890101253986358,0.5095000267028809,0.5109999775886536,0.5037500262260437,0.5070000290870667,273944000,-0.000980842045757389,0.01860894966706701,-0.015934366425537028
28,2015-02-10,0.5026870965957642,0.5237500071525574,0.5239999890327454,0.5077499747276306,0.5099999904632568,226204000,0.02758470657172773,0.019211750107267472,0.0
29,2015-02-11,0.4993278086185455,0.5202500224113464,0.5249999761581421,0.5167499780654907,0.5249999761581421,320832000,-0.006705091002876619,0.019312064698063663,-0.006682662037613585
30,2015-02-12,0.5350797772407532,0.5575000047683716,0.5625,0.546750009059906,0.550000011920929,676904000,0.06915304095109856,0.024354757870542233,0.0
31,2015-02-13,0.5353193879127502,0.5577499866485596,0.5584999918937683,0.5477499961853027,0.5562499761581421,310084000,0.0004477034059812979,0.024196959345747473,0.0
32,2015-02-17,0.5369992256164551,0.559499979019165,0.562250018119812,0.5532500147819519,0.5567499995231628,203340000,0.003133096929698184,0.02404677034677086,0.0
33,2015-02-18,0.5307607054710388,0.5529999732971191,0.5597500205039978,0.5519999861717224,0.5587499737739563,170948000,-0.011685381614004103,0.02435647771282063,-0.011617372703386475
34,2015-02-19,0.5322003960609436,0.5544999837875366,0.5609999895095825,0.5519999861717224,0.5600000023841858,169432000,0.0027088319001944876,0.024269570354934628,-0.008936380774111186
35,2015-02-20,0.5360394716262817,0.5584999918937683,0.5587499737739563,0.550000011920929,0.5540000200271606,157752000,0.007187696714242036,0.024097937430290726,-0.0017872539556673672
36,2015-02-23,0.5317205190658569,0.5540000200271606,0.5582500100135803,0.5512499809265137,0.5582500100135803,125008000,-0.008089788252825763,0.02424756943722228,-0.00983000775194487
37,2015-02-24,0.537380576133728,0.5577499866485596,0.5577499866485596,0.5490000247955322,0.5540000200271606,149356000,0.010588540177646684,0.024226779751981932,0.0
38,2015-02-25,0.5332860946655273,0.5534999966621399,0.5580000281333923,0.5509999990463257,0.5554999709129333,123820000,-0.007648508243209005,0.02097590741111453,-0.007619332834206793
39,2015-02-26,0.5347315073013306,0.5550000071525574,0.5582500100135803,0.5504999756813049,0.5540000200271606,152864000,0.0027067222779985295,0.020314585985508022,-0.0049295954302193135
40,2015-02-27,0.5313593149185181,0.5515000224113464,0.5547500252723694,0.5494999885559082,0.5534999966621399,157492000,-0.0063262970834261,0.02012049713963027,-0.011204835981476813
41,2015-03-02,0.5443659424781799,0.5649999976158142,0.5680000185966492,0.5492500066757202,0.550000011920929,301512000,0.02418324075211361,0.01868890779361585,0.0
42,2015-03-03,0.5342495441436768,0.5544999837875366,0.5634999871253967,0.5527499914169312,0.5607500076293945,160344000,-0.018758668146702552,0.019347836438987742,-0.018583819348523378
43,2015-03-04,0.5402712225914001,0.5607500076293945,0.5619999766349792,0.5502499938011169,0.5525000095367432,226840000,0.01120823658926137,0.018905226072429455,-0.007521998654322348
44,2015-03-05,0.550628662109375,0.5715000033378601,0.5724999904632568,0.559249997138977,0.5607500076293945,323056000,0.01898936996715995,0.019118727719704305,0.0
45,2015-03-06,0.543161928653717,0.5637500286102295,0.5709999799728394,0.5632500052452087,0.5682500004768372,257392000,-0.013653160864776876,0.019480436938756694,-0.013560379198304107
